,有無酒駕,有無駕照,有無肇事逃逸,有無減速,有無超速,有無精神疾病,有無證據,有無過失傷害,有無過失致死,是否累犯,是否自首,是否使用藥物,車輛類型
6943,0,0,1,0,0,0,1,1,1,0,1,0,0
6582,1,0,1,1,0,0,1,1,0,1,1,1,2
16608,0,0,1,1,0,0,1,1,0,0,1,0,0
13160,0,0,1,1,1,0,1,1,1,0,1,0,3
11392,1,0,0,1,0,0,1,1,0,0,1,0,3
9382,0,0,1,1,0,0,1,1,1,0,1,1,3
5410,0,0,1,1,0,0,1,1,0,0,1,0,0
2264,1,0,0,1,0,0,1,1,1,0,1,0,3
1092,0,0,1,1,0,0,1,1,0,0,1,0,0
4414,1,0,1,1,0,0,1,1,0,1,1,1,2
9614,0,0,1,1,0,0,1,1,0,0,1,0,1
18682,0,0,1,1,0,0,0,1,0,0,0,0,1
17310,1,0,1,1,0,0,1,1,0,1,1,1,0
6480,1,0,1,1,0,0,1,1,0,0,1,0,0
15195,0,0,1,1,0,0,1,1,0,0,1,0,0
1051,0,1,1,1,1,0,1,1,1,0,1,1,2
13802,1,1,1,1,0,0,1,1,0,1,1,1,0
541,0,0,1,0,0,0,1,1,1,0,1,0,0
5635,1,0,1,1,0,0,1,1,0,0,1,1,3
14292,0,0,1,1,0,0,1,1,0,0,1,0,3
15461,1,0,1,1,0,0,1,1,0,0,1,1,2
14921,1,0,1,1,0,0,1,1,0,0,1,1,0
18949,1,0,1,1,0,0,0,1,0,0,0,1,0
2724,1,0,1,1,0,0,1,1,0,1,1,0,3
17580,1,0,1,1,0,0,1,1,0,1,1,1,3
18445,0,0,1,1,0,0,1,1,0,0,1,0,3
12412,1,0,1,1,0,0,1,1,0,0,0,1,3
7818,1,0,1,1,0,0,1,1,0,0,1,1,2
2627,0,0,1,1,1,0,1,1,0,0,1,0,3
2829,1,0,1,1,0,0,1,0,0,0,1,0,2
15621,1,0,1,1,0,0,1,1,0,1,1,1,0
12857,0,1,1,1,0,0,1,1,1,0,1,1,0
17329,1,0,1,1,0,0,1,1,0,1,1,0,3
1914,1,0,1,1,0,0,1,1,0,0,1,0,3
3805,1,1,1,1,0,0,1,1,0,1,1,1,0
7607,0,1,1,1,0,0,1,1,1,0,1,1,3
3248,1,0,0,1,0,0,1,1,1,0,1,0,3
15043,0,1,1,1,1,0,1,1,1,0,1,1,2
16636,0,0,1,1,0,0,1,1,0,0,1,0,0
12336,0,0,1,1,1,0,1,1,0,0,1,0,0
4072,0,0,1,1,1,0,1,1,0,0,1,0,0
3772,1,0,1,1,0,0,1,0,0,0,1,0,3
2819,1,0,1,1,0,0,1,0,0,0,1,0,2
13872,0,0,1,1,0,0,1,1,0,0,1,0,0
14855,0,1,1,1,0,0,1,1,1,0,1,1,1
13304,0,0,1,1,0,0,1,1,0,0,1,0,3
10346,1,0,1,1,0,0,1,1,0,0,1,1,0
10137,0,1,1,1,0,0,1,1,0,0,1,0,0
15105,1,0,1,1,0,0,1,0,0,0,1,1,3
16697,1,0,1,1,0,0,1,1,0,1,1,1,2
10133,1,0,1,1,0,0,1,1,0,1,1,1,3
8705,0,0,1,1,0,0,1,1,0,0,1,0,0
13967,1,0,1,1,0,0,1,1,0,0,1,1,2
8071,0,1,1,1,0,0,1,1,0,0,1,1,1
8274,1,0,1,1,0,0,1,1,0,1,1,1,3
2012,1,0,1,1,0,0,1,0,0,0,1,0,3
17604,1,0,1,1,0,0,1,1,0,1,1,1,0
11342,1,0,1,1,0,0,1,1,0,0,1,1,2
14085,1,0,1,1,0,0,1,1,0,1,0,1,3
10463,0,0,1,1,0,0,1,1,0,0,1,0,3
245,1,0,1,1,0,0,1,1,0,0,1,1,0
11383,1,0,1,1,0,0,1,1,0,0,1,1,2
8327,1,0,1,1,0,0,1,1,0,0,1,1,0
8695,1,0,1,1,0,0,1,1,0,1,1,1,3
15138,0,0,1,1,0,0,1,1,0,0,1,0,3
11971,0,0,1,1,0,0,1,1,0,0,1,0,0
12007,1,0,1,1,0,0,1,1,0,0,1,0,2
16866,1,0,1,1,0,0,1,0,0,1,1,1,0
15388,0,1,1,0,1,0,1,1,1,0,1,1,0
9762,0,0,1,1,0,0,1,1,0,0,1,0,3
11627,1,0,1,1,0,0,1,1,0,0,1,1,0
15542,0,0,1,1,0,0,1,1,0,0,1,0,0
1507,0,0,1,1,0,0,1,1,1,0,1,0,0
7408,1,0,1,1,0,0,1,0,0,0,1,0,0
10391,1,0,1,1,0,0,1,1,0,1,1,1,2
9941,0,0,1,1,0,0,1,1,0,0,1,0,0
8159,1,0,1,1,0,0,1,0,0,0,1,0,0
6051,1,0,1,1,0,0,1,1,0,1,1,1,2
17403,1,0,1,1,0,0,1,1,0,1,1,1,3
450,0,0,1,1,0,0,1,1,0,0,1,0,3
5508,1,0,1,1,0,0,1,1,0,0,1,0,3
18419,0,0,1,1,0,0,1,1,0,0,1,0,3
11303,1,0,1,1,0,0,1,1,0,0,1,0,3
17944,0,0,1,1,0,0,1,1,1,0,1,0,1
13485,1,0,0,1,0,0,1,1,0,0,1,0,0
13068,1,0,1,1,0,0,1,1,0,0,1,1,2
9702,1,1,1,1,0,0,1,1,1,0,1,1,3
1442,0,0,1,1,1,0,1,1,1,0,1,0,0
18367,0,0,1,1,0,0,0,1,1,0,0,0,3
12979,1,0,1,1,0,0,1,1,0,0,1,0,4
5007,1,1,0,1,0,0,1,1,0,0,1,1,3
12418,1,0,1,1,0,0,1,0,0,0,1,1,3
16834,1,0,1,1,0,0,1,1,0,0,0,1,3
11306,1,0,1,1,0,0,1,1,0,0,1,1,3
8761,1,0,1,1,0,0,1,1,0,1,1,1,1
940,0,0,1,1,0,0,1,1,0,0,1,0,3
10196,1,0,1,1,0,0,1,1,0,0,1,1,3
2931,1,0,1,1,0,0,1,0,0,0,1,0,0
13621,1,0,1,1,0,0,1,1,0,0,1,1,3
18857,0,0,1,1,1,0,0,1,1,0,0,0,1
13317,1,0,1,1,0,0,1,1,0,0,1,0,2
17147,0,0,1,1,0,0,1,1,0,0,1,0,3
8047,1,1,1,1,0,0,1,1,0,1,1,1,1
5477,1,0,1,1,0,0,1,1,0,0,1,1,3
1035,0,0,1,1,0,0,1,1,0,0,1,0,2
4459,0,1,1,1,0,0,1,1,0,0,1,1,0
9444,1,0,1,1,0,0,1,1,0,0,0,1,3
7989,1,0,1,1,0,0,1,1,0,0,1,1,3
3122,1,0,1,1,0,0,1,0,0,1,1,1,3
14430,1,0,1,1,0,0,1,1,0,0,1,0,3
18795,0,0,1,1,0,0,0,0,0,0,0,0,2
17629,1,0,1,1,0,0,1,1,0,0,1,1,3
6842,1,0,0,1,0,0,1,1,0,0,1,0,3
13883,0,0,1,1,1,0,1,1,0,0,1,0,3
14412,0,0,1,1,0,0,1,1,0,0,1,0,1
14184,1,0,1,1,0,0,1,1,0,0,1,1,0
4559,1,0,0,1,0,0,1,1,0,0,1,0,0
2325,1,0,1,1,0,0,1,0,0,1,1,0,2
18317,1,0,0,1,0,0,1,1,0,0,0,1,0
11944,0,0,1,1,0,0,1,1,0,0,1,0,0
6862,1,0,1,1,0,0,1,1,0,0,1,1,3
4940,0,0,1,0,0,0,1,1,1,0,1,0,0
10748,1,0,1,1,0,0,1,1,0,1,1,1,3
9504,1,0,0,1,0,0,1,1,0,0,1,0,2
7553,1,0,1,1,0,0,1,1,0,0,1,0,0
12246,1,0,1,1,0,0,1,1,0,0,1,0,0
6450,1,0,1,1,0,0,1,1,0,1,0,1,0
4224,1,0,1,1,0,0,1,0,0,0,1,1,3
17972,1,0,1,1,0,0,1,1,0,1,1,1,3
11570,0,0,1,1,0,0,1,1,1,0,1,0,3
16198,0,1,1,1,0,0,1,1,0,0,1,0,0
6154,0,0,1,1,0,0,1,1,1,0,1,1,1
9757,1,1,1,1,0,0,1,1,0,1,1,1,2
15878,0,1,1,1,0,0,1,1,0,0,1,1,0
11338,0,0,1,1,0,0,1,1,0,0,1,0,4
11625,0,1,1,1,0,0,1,1,0,0,1,0,3
6804,1,0,1,1,0,0,1,1,0,0,0,0,0
622,1,0,1,1,0,0,1,1,0,0,0,1,3
3697,1,0,1,1,0,0,1,1,0,1,1,1,0
18214,0,0,1,1,0,0,0,1,0,0,1,0,0
10272,1,0,1,1,0,0,1,1,0,1,1,1,3
16752,0,1,1,1,0,0,1,1,0,0,1,1,1
8207,1,0,1,1,0,0,1,1,0,0,1,0,3
8022,1,0,1,1,0,0,1,1,0,1,1,0,3
18982,0,0,1,1,0,0,0,1,1,0,0,0,0
18595,1,0,0,1,0,0,0,1,0,0,1,0,0
2022,1,0,0,1,0,0,1,1,0,0,1,0,0
8641,1,0,1,1,0,0,1,1,0,0,1,0,1
1163,0,0,1,0,0,0,1,1,0,0,1,0,3
11163,1,1,1,1,0,0,1,0,0,1,1,0,0
9693,0,0,1,1,0,0,1,1,0,0,1,0,3
15756,1,0,1,1,0,0,1,1,0,0,1,1,3
15008,0,0,1,0,0,0,1,1,0,0,1,0,0
481,1,0,1,1,0,0,1,1,0,0,1,1,0
5679,0,1,1,1,0,0,1,1,0,0,1,1,0
7516,1,0,1,1,0,0,1,1,0,1,1,1,2
11309,1,1,1,1,0,0,1,0,0,1,1,1,3
17288,1,0,1,1,0,0,1,1,0,1,1,1,2
6227,1,1,1,1,0,0,1,1,0,0,1,1,3
8360,1,0,1,1,0,0,1,0,0,0,1,0,0
13019,1,0,1,1,0,0,1,1,0,0,1,1,4
16325,0,0,1,1,0,0,1,1,0,0,1,0,3
8643,1,0,1,1,0,0,1,1,0,1,1,0,3
4473,1,0,1,1,0,0,1,0,0,0,1,1,3
15786,0,1,1,1,0,0,1,1,0,0,1,1,2
5593,1,0,1,1,0,0,1,1,0,0,0,1,0
3431,0,1,1,1,1,0,1,1,1,0,1,1,0
10212,0,0,1,1,0,0,1,1,1,0,1,0,0
5052,1,0,1,1,0,0,1,1,0,0,1,1,0
6300,0,1,1,1,1,0,1,1,1,0,1,1,0
16102,1,0,1,1,0,0,1,1,0,0,1,0,0
18515,0,0,1,1,0,0,1,0,0,0,0,0,1
5247,0,0,1,1,0,0,1,1,0,0,1,0,3
7036,1,0,1,1,0,0,1,1,0,0,1,1,3
3868,0,1,1,1,0,0,1,1,1,0,1,1,2
5277,1,0,1,1,0,0,1,1,0,0,1,1,3
7781,1,0,0,1,0,0,1,1,1,1,1,0,3
11015,1,0,1,1,0,0,1,0,0,0,1,1,3
8091,1,0,1,1,0,0,1,0,0,0,1,0,2
16193,1,0,1,1,0,0,1,1,0,0,1,1,2
17997,0,0,1,0,1,0,1,0,1,0,1,0,0
18143,0,0,1,1,0,0,0,1,0,0,0,0,3
4097,0,0,1,1,0,0,1,1,1,0,1,0,3
4776,1,0,1,1,0,0,1,1,0,0,1,1,0
15286,1,0,1,1,0,0,1,1,0,0,1,1,2
18691,0,0,1,0,1,0,0,1,0,0,0,0,3
7540,1,0,0,1,0,0,1,1,1,0,1,0,0
10511,1,0,1,1,0,0,1,1,0,0,0,1,3
11238,0,0,1,1,0,0,1,1,0,0,1,0,3
10941,1,0,0,1,0,0,1,1,0,1,1,1,3
7362,0,1,1,1,0,0,1,1,0,0,1,1,0
3501,1,0,0,1,0,0,1,1,0,0,1,0,0
11197,1,0,1,1,0,0,1,1,0,1,1,1,0
15320,0,0,1,1,0,0,1,1,0,0,1,0,4
5294,0,0,1,1,0,0,1,0,0,1,1,1,2
16069,1,0,1,1,0,0,1,1,0,0,1,1,2
16507,1,0,0,1,1,0,1,1,0,0,1,0,0
4882,0,0,1,1,0,0,1,1,0,0,0,0,2
17185,1,0,1,1,0,0,1,1,0,1,1,1,2
15882,1,0,1,1,0,0,1,1,0,0,1,0,0
16576,0,0,1,1,0,0,1,1,1,0,1,0,3
17674,1,0,1,1,0,0,1,1,0,1,1,1,2
13255,1,1,1,1,0,0,1,1,0,1,1,0,5
11594,1,0,1,1,0,0,1,0,0,1,1,0,0
4450,1,0,1,1,0,0,1,0,0,0,1,1,3
1781,1,0,0,1,0,0,1,1,0,0,0,0,0
8768,0,1,1,1,0,0,1,1,1,0,1,1,3
12685,0,0,1,1,0,0,1,1,0,0,1,0,3
7569,0,0,1,1,0,0,1,1,0,0,1,0,3
10905,1,0,1,1,0,0,1,1,0,0,1,1,2
5728,1,0,1,1,0,0,1,1,0,0,1,1,2
14839,0,0,1,1,0,0,1,1,0,0,1,0,0
10186,1,0,1,1,0,0,1,1,0,0,1,1,0
10403,1,0,1,1,0,0,1,1,0,0,1,1,0
18913,0,0,1,1,0,0,0,1,0,0,1,0,3
12861,0,1,1,1,0,0,1,1,1,0,1,1,3
11812,1,0,0,1,0,0,1,1,0,0,0,0,0
15762,0,0,1,1,0,0,1,1,0,0,1,0,1
4921,0,0,1,1,0,0,1,1,0,0,1,0,2
5849,0,0,1,1,0,0,1,1,0,0,1,0,2
11183,1,0,1,1,0,0,1,1,0,0,1,1,0
18981,0,0,1,1,1,0,0,1,1,0,1,0,0
6141,1,0,0,1,0,0,1,1,0,0,1,0,3
9850,1,0,1,1,0,0,1,1,0,0,1,0,0
16720,0,0,1,1,0,0,1,1,0,0,1,0,2
12030,1,1,0,1,0,0,1,1,0,1,1,1,3
11798,1,0,1,1,0,0,1,1,0,0,1,1,1
18837,0,0,1,1,0,0,0,1,0,0,1,0,0
9967,1,1,1,1,0,0,1,1,0,0,1,1,3
13537,1,0,1,1,0,0,1,1,0,1,0,1,3
14706,1,1,1,1,1,0,1,1,1,0,1,1,2
4786,1,0,1,1,0,0,1,1,0,0,1,1,2
4407,0,0,1,1,0,0,1,1,0,0,1,0,2
18417,1,0,0,1,0,0,0,1,0,0,1,0,0
9622,1,0,0,1,0,0,1,1,0,0,1,0,0
2877,1,0,1,1,0,0,1,1,0,0,1,1,3
10230,0,0,1,1,0,0,1,1,0,0,1,0,3
7826,0,0,1,0,0,0,1,1,1,0,1,0,3
16162,1,0,1,1,0,0,1,1,0,0,1,1,2
1031,1,0,1,1,0,0,1,0,0,0,1,1,2
15726,0,1,1,1,0,0,1,1,0,0,1,0,4
7446,0,0,1,1,0,0,1,1,0,0,1,0,0
12648,1,0,1,1,0,0,1,1,0,0,1,1,2
17794,0,1,1,1,0,0,1,1,1,0,1,1,3
10935,0,0,1,1,0,0,1,1,0,0,1,0,0
16168,1,0,0,1,0,0,1,1,0,0,1,0,0
6019,1,0,0,1,0,0,1,1,0,0,1,0,0
13593,1,0,0,1,1,0,1,1,0,0,1,0,0
9451,0,0,1,1,0,0,1,1,0,0,0,0,0
16571,1,0,1,1,0,0,1,1,0,0,1,1,3
1813,0,1,1,0,0,0,1,1,1,0,1,1,0
822,0,0,1,1,0,0,1,1,0,0,1,0,0
10491,1,0,1,0,1,0,1,1,0,0,1,0,0
14248,0,1,1,1,0,0,1,1,1,0,1,1,0
18242,0,0,1,1,0,0,0,1,0,0,1,0,2
9758,0,0,1,0,1,0,1,1,1,0,1,0,0
2749,1,0,1,1,0,0,1,0,0,1,1,0,3
18488,0,0,1,1,1,0,0,1,1,0,1,0,2
7699,1,0,1,1,0,0,1,1,0,1,1,1,3
12698,1,1,1,1,0,0,1,1,1,0,1,1,0
11108,0,0,1,1,0,0,1,1,0,0,1,0,0
13156,0,1,1,1,0,0,1,1,1,0,1,1,2
9356,1,0,1,1,0,0,1,1,0,1,1,1,2
2764,1,0,1,1,0,0,1,0,0,0,1,0,3
14863,0,0,1,1,0,0,1,1,1,0,1,0,3
14928,0,0,1,0,0,0,1,1,0,0,1,0,0
4177,0,0,1,1,0,0,1,1,1,0,1,0,3
6071,1,0,1,1,0,0,1,1,0,0,0,1,3
989,1,0,1,1,0,0,1,0,0,0,1,0,1
17546,1,0,1,1,0,0,1,1,0,0,1,1,3
1110,0,0,1,1,0,0,1,0,0,0,0,0,0
1615,0,0,1,1,0,0,1,1,0,0,1,0,2
12513,1,0,1,1,0,0,1,1,0,0,0,1,0
8894,1,0,1,1,0,0,1,1,0,1,1,1,0
8562,0,1,1,1,0,0,1,1,0,0,0,1,3
4824,1,1,1,1,0,0,1,1,0,0,1,1,3
10444,1,0,0,1,0,0,1,1,0,1,1,0,0
2545,0,0,1,1,1,0,1,1,0,0,1,0,0
13306,1,0,1,1,0,0,1,0,0,0,1,0,3
6029,1,0,1,1,0,0,1,1,0,1,1,1,2
729,1,0,1,1,0,0,1,0,0,0,0,1,3
1210,1,0,1,1,1,0,1,1,1,1,1,1,0
13658,1,0,1,1,0,0,1,1,0,0,1,1,2
14506,0,0,1,1,0,0,1,1,0,0,1,0,0
3227,1,0,1,1,0,0,1,0,0,1,1,1,3
15565,0,0,1,1,0,0,1,1,0,0,1,0,0
14984,0,0,1,1,0,0,1,1,0,0,1,0,0
14385,1,0,1,1,0,0,1,1,0,1,1,1,0
5415,1,0,1,1,0,0,1,0,0,1,1,1,3
5393,0,1,1,1,0,0,1,1,0,0,1,1,2
16215,1,0,1,1,0,0,1,1,0,1,1,0,0
7015,1,0,1,1,0,0,1,1,0,0,1,0,3
18047,1,1,0,1,1,0,1,1,1,1,0,1,2
14316,0,0,1,1,0,0,1,1,0,0,1,0,3
10395,0,0,1,0,0,0,1,1,0,0,1,0,0
17374,0,1,1,1,0,0,1,1,1,0,1,1,0
17620,1,0,1,1,0,0,1,0,0,0,1,0,0
5276,1,0,1,1,0,0,1,1,0,0,1,1,3
3606,1,0,1,1,0,0,1,1,0,0,1,0,3
18032,1,1,0,1,0,0,1,1,1,0,1,0,0
11586,0,1,1,1,0,0,1,1,0,0,1,1,0
11008,1,0,1,1,0,0,1,1,0,0,1,1,0
7903,0,0,1,1,0,0,1,1,0,0,1,0,3
14459,1,0,0,1,0,0,1,1,0,1,1,0,1
4431,0,1,1,0,0,0,1,1,1,0,1,1,0
1655,1,0,1,1,0,0,1,1,0,0,1,1,0
10682,1,1,1,0,0,0,1,1,0,0,1,0,3
18969,0,0,1,1,0,0,0,1,0,0,0,0,2
5619,1,0,1,1,0,0,1,1,0,1,0,1,2
12460,0,0,1,1,0,0,1,1,1,0,1,0,0
2423,0,0,1,1,0,0,1,1,1,0,1,0,3
13422,1,1,1,1,0,0,1,0,0,1,0,1,3
11007,1,0,1,1,0,0,1,0,0,1,1,1,3
12159,1,1,1,1,0,0,1,1,0,1,1,1,0
13279,1,1,1,1,0,0,1,0,0,1,1,1,2
2673,1,0,1,1,0,0,1,0,0,1,1,0,3
6997,1,0,1,1,0,0,1,0,0,0,1,1,3
6830,1,1,1,1,0,0,1,1,0,0,1,1,3
11226,0,0,1,1,0,0,1,1,1,0,1,0,0
797,1,0,1,1,0,0,1,1,0,0,1,1,0
7294,1,0,1,1,0,0,1,1,0,0,1,1,0
9496,1,0,1,1,0,0,1,1,0,0,1,1,0
15671,1,0,1,1,0,0,1,1,0,1,1,1,3
15733,1,0,0,1,0,0,1,1,0,0,1,0,2
6799,1,1,0,1,0,0,1,1,0,0,1,0,3
11378,1,0,1,1,0,0,1,1,0,0,1,1,0
11130,0,0,1,1,0,0,1,1,0,0,1,0,0
10542,1,0,1,1,0,0,1,1,0,1,1,1,0
292,0,0,1,1,0,0,1,1,0,0,1,0,0
9245,1,0,1,1,0,0,1,1,0,1,1,1,0
12097,0,0,1,1,0,0,1,1,0,0,1,0,3
17398,1,1,0,1,0,0,1,1,1,0,0,1,0
16331,1,0,1,1,0,0,1,0,0,0,1,0,3
2654,1,0,1,1,0,0,1,0,0,1,1,0,3
5895,0,0,1,1,0,0,1,1,0,0,1,0,2
13130,1,1,1,1,0,0,1,0,0,0,1,1,3
11751,1,0,1,1,0,0,1,1,0,0,1,1,3
2036,1,0,0,1,0,0,1,1,0,0,1,0,3
13786,1,0,1,1,0,0,1,1,0,0,0,1,0
14286,0,0,1,0,0,0,1,1,0,0,1,0,0
15000,1,0,1,1,0,0,1,1,0,0,1,0,0
1257,0,0,1,1,0,0,1,1,0,0,1,0,0
9287,1,1,1,1,0,0,1,1,0,1,1,1,3
6332,1,0,1,1,0,0,1,1,0,1,1,1,3
5347,0,0,1,1,0,0,1,1,1,0,1,0,3
4291,0,0,1,1,0,0,1,1,0,0,1,0,2
1324,0,0,1,1,0,0,1,1,1,0,1,0,0
4250,1,0,1,1,0,0,1,0,0,1,1,1,3
2795,1,0,1,1,0,0,1,1,0,0,1,1,0
12568,0,0,1,1,0,0,1,1,0,0,1,0,0
16410,0,1,1,1,0,0,1,1,1,0,1,1,0
17452,0,0,1,1,1,0,1,1,1,0,1,0,2
2086,0,0,1,1,1,0,1,1,0,0,1,0,3
10701,1,0,0,1,0,0,1,1,0,1,1,0,3
6459,1,0,1,1,0,0,1,1,0,0,1,0,0
8456,1,0,1,1,0,0,1,1,0,0,1,1,0
5024,1,0,1,1,0,0,1,0,0,0,1,1,3
3856,1,0,1,1,0,0,1,1,0,0,1,1,1
1770,0,0,1,1,0,0,1,0,1,0,1,0,0
10347,1,0,1,1,0,0,1,1,0,0,1,1,0
7158,1,0,1,1,0,0,1,1,0,0,1,1,0
7396,1,0,1,1,0,0,1,1,0,1,1,1,1
17676,1,0,1,1,0,0,1,0,0,0,1,0,2
13023,0,1,1,1,0,0,1,1,0,0,1,1,3
2238,1,0,1,1,0,0,1,1,0,0,1,1,3
18696,0,0,1,1,0,0,0,1,0,0,1,0,4
7461,1,0,1,1,0,0,1,0,0,0,1,0,3
16381,0,0,0,1,0,0,1,1,0,0,1,0,0
14529,0,0,1,1,0,0,1,1,0,0,1,0,3
1512,1,0,1,1,0,0,1,1,0,0,1,1,0
19012,0,0,1,1,0,0,0,1,0,0,0,0,0
3710,1,0,1,1,0,0,1,0,0,0,1,1,0
2159,0,0,1,1,0,0,1,1,1,0,1,0,3
5696,0,0,1,1,0,0,1,1,0,0,1,0,3
4119,1,0,0,1,0,0,1,1,0,1,1,1,3
11223,0,0,1,0,0,0,1,1,1,0,1,0,0
16983,0,1,1,0,0,0,1,1,1,0,1,0,3
14123,0,0,1,1,0,0,1,1,0,0,1,0,0
6789,1,0,0,1,0,0,1,1,0,1,1,1,0
9756,0,1,1,1,0,0,1,1,1,0,1,1,1
2409,1,0,1,1,0,0,1,1,0,1,1,0,0
1501,1,0,1,1,0,0,1,1,0,1,1,1,3
1086,1,0,1,1,0,0,1,0,0,0,1,0,3
1985,1,0,1,1,0,0,1,1,0,1,1,1,0
6193,1,0,0,1,0,0,1,1,0,0,0,1,0
1103,1,0,1,1,0,0,1,0,0,0,1,0,2
7383,1,1,1,1,0,0,1,1,1,1,1,1,3
16178,1,0,0,1,0,0,1,1,0,0,1,0,2
2851,1,0,1,1,0,0,1,0,0,0,1,0,3
2873,1,0,1,1,0,0,1,0,0,1,1,0,3
14461,0,0,1,1,0,0,1,1,0,0,1,0,2
3597,1,1,1,1,0,0,1,1,0,1,1,0,0
17635,1,0,1,1,0,0,1,1,0,0,1,1,3
15047,0,0,1,1,0,0,1,1,1,0,1,0,0
6401,1,0,1,1,0,0,1,1,0,0,1,1,0
7803,0,0,1,1,0,0,1,1,1,0,1,0,0
14374,1,0,1,1,0,0,1,1,0,0,1,1,0
11188,0,0,1,1,0,0,1,1,1,0,1,0,0
15667,1,0,1,1,0,0,1,1,0,0,1,1,3
3942,1,0,1,1,0,0,1,0,0,1,1,1,3
14035,0,0,1,1,0,0,1,1,1,0,1,0,3
6446,0,1,1,1,0,0,1,1,1,0,1,1,3
18366,1,0,0,1,0,0,1,1,0,0,0,0,0
15637,0,0,1,1,0,0,1,1,0,0,1,0,3
16249,0,0,1,1,0,0,1,1,0,0,1,0,2
18729,0,0,1,1,1,0,0,1,0,0,0,0,2
9436,1,0,1,1,0,0,1,1,0,0,1,1,0
5131,0,0,1,1,0,0,1,1,1,0,1,0,2
2988,1,0,1,1,0,0,1,0,0,1,1,0,3
17553,1,1,0,1,0,0,1,1,0,1,1,1,0
3107,1,0,0,1,0,0,1,1,0,0,0,0,0
12620,0,0,1,1,0,0,1,1,0,0,1,0,4
795,1,0,1,1,0,0,1,1,0,0,1,1,0
8941,1,0,1,1,0,0,1,1,0,0,1,1,3
7231,0,1,1,1,0,0,1,1,0,0,1,0,0
16896,1,1,0,1,0,0,1,1,1,0,1,1,0
18757,0,0,1,0,1,0,0,1,0,0,1,0,3
12484,0,0,1,0,0,0,1,1,0,0,1,0,3
8591,1,0,1,1,0,0,1,0,0,0,1,0,2
7740,0,0,1,1,0,0,1,1,0,0,1,0,2
8559,1,0,0,1,0,0,1,1,1,1,1,1,2
6084,1,0,0,1,0,0,1,1,0,0,0,0,0
18739,1,1,0,1,0,0,0,1,0,0,0,1,0
3759,1,0,1,1,0,0,1,1,0,0,1,1,3
18099,0,0,1,1,1,0,1,1,0,0,0,0,0
13794,0,1,1,1,0,0,1,1,1,0,1,1,1
18320,0,0,1,1,0,0,0,1,0,0,1,0,2
9094,0,0,1,1,0,0,1,1,0,0,1,0,0
173,1,0,1,1,0,0,1,1,0,0,1,1,3
3969,1,0,1,1,0,0,1,0,0,1,1,1,3
18828,0,0,1,1,0,0,0,1,0,0,0,0,0
18721,0,1,1,1,1,0,0,1,1,0,1,0,0
2485,1,0,1,1,0,0,1,0,0,1,1,0,3
6275,1,0,0,1,0,0,1,1,0,0,1,0,0
14032,0,1,1,1,0,0,1,1,1,0,1,1,0
18855,0,0,1,1,0,0,0,1,0,0,0,0,0
8042,0,0,1,1,0,0,1,0,0,1,1,1,0
5859,1,0,1,1,0,0,1,1,0,0,1,1,0
15966,1,0,1,1,0,0,1,1,0,1,1,1,2
2672,1,0,1,1,0,0,1,0,0,0,1,0,1
11165,1,1,0,1,0,0,1,1,0,0,1,0,0
13702,1,0,0,1,1,0,1,1,0,0,0,0,3
239,1,1,0,1,0,0,1,1,1,0,1,1,2
2561,1,0,1,1,0,0,1,1,0,1,1,0,3
8218,0,1,1,1,0,0,1,1,0,0,1,1,0
17142,0,1,1,1,0,0,1,1,1,0,1,1,0
18505,1,0,1,1,0,0,0,0,0,0,1,0,2
9386,1,1,1,1,0,0,1,1,0,1,1,1,3
14128,0,0,1,1,0,0,1,1,0,0,1,0,3
18961,0,0,1,1,0,0,0,0,0,0,1,0,0
8306,0,1,1,1,0,0,1,1,1,0,1,1,1
786,1,0,1,1,0,0,1,1,0,0,1,1,3
17527,1,0,1,1,0,0,1,1,0,0,1,1,3
11584,0,0,1,1,0,0,1,1,1,0,1,0,0
13284,0,0,1,1,0,0,1,1,1,0,1,0,2
2032,0,0,1,1,0,0,1,1,0,0,1,0,2
4674,0,1,1,1,1,0,1,1,1,0,1,1,3
1277,1,0,1,1,0,0,1,1,0,0,1,1,2
17813,0,0,1,1,0,0,1,1,0,0,1,0,0
5822,1,0,1,1,0,0,1,0,0,1,1,1,3
7805,1,0,0,1,0,0,1,1,0,1,1,1,3
8304,0,0,1,1,0,0,1,1,0,0,1,0,0
18570,0,0,1,1,0,0,0,1,0,0,1,0,3
9338,1,1,1,1,0,0,1,1,0,1,0,1,3
7486,0,0,1,1,0,0,1,1,0,0,1,0,1
10189,1,0,1,1,0,0,1,1,0,0,1,1,2
11940,0,0,1,1,0,0,1,1,0,0,1,0,0
6807,1,0,1,1,0,0,1,1,0,0,1,1,0
5285,1,0,1,1,0,0,1,1,0,0,1,1,0
14590,1,0,1,1,0,0,1,1,0,0,1,1,3
2192,0,0,1,1,0,0,1,1,0,0,1,0,4
2905,1,0,0,1,0,0,1,1,0,0,1,0,0
12594,1,1,1,1,0,0,1,1,0,1,1,0,3
13853,1,0,1,1,0,0,1,1,0,0,1,1,2
17743,1,0,1,1,0,0,1,0,0,0,1,0,0
10937,1,0,0,1,0,0,1,1,0,0,1,0,0
18072,0,0,0,1,0,0,1,1,0,0,1,0,0
15446,1,0,0,1,0,0,1,1,0,0,0,0,2
18226,0,0,1,1,0,0,1,1,0,0,1,0,3
10303,1,0,1,1,0,0,1,1,0,0,1,1,3
